genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,popularity,is_hit
hip-hop,0.8096017019211278,0.4919780098652928,G#,-20.744673207076705,minor,0.3750258917462602,0.17975407735880097,0.017464860460394863,0.08677628799313636,0.8210342503800239,126.99339127425688,243377.3168303314,4,90,1
rock,0.6321178126828307,0.4329169244635198,G,-4.267290391989331,major,0.1746675427363186,0.024198280862864362,0.10547076073930595,0.042979307759413596,0.4235360577943124,113.78902788068793,347727.7961009919,4,82,1
r&b,0.7161316884743112,0.6200333829839741,A#,-16.5690536922058,major,0.06267515264332327,0.06128461932160902,0.0833681294792956,0.1775863291467752,0.6497607234671333,155.84228657685853,292428.14147462347,4,81,1
hip-hop,0.7449244159064676,0.28726555269963855,C#,-19.493810726644693,major,0.0805951389519632,0.3387252002915009,0.09675855280512075,0.2857896209449441,0.6595641916826329,111.0644099903069,178987.23751901332,4,78,1
jazz,0.6407767281446818,0.45868256655506423,C#,-19.199524344746017,major,0.11465574962237893,0.42333466518278273,0.0826792720752531,0.06252703827762052,0.6345258362955427,130.11586892601386,154390.48286904104,4,49,0
jazz,0.8651410951338232,0.31410051529597743,G#,-3.973718881357936,minor,0.16633944393524297,0.40336421345707707,0.02439188203952922,0.2235405281920896,0.8932088671164429,155.1016118132329,244715.84912583086,4,68,0
hip-hop,0.7998294217042431,0.6664456197684622,G,-23.730991440062894,major,0.029076765406119393,0.25310189403325967,0.01694895197568438,0.3047168113907037,0.6609200662910002,118.67718910245128,223864.76786203234,4,82,1
rock,0.6565481398515293,0.730057038770868,F,-24.426964849131476,major,0.2898677685201439,0.2947124064236834,0.11718249333067601,0.1633088177729253,0.4316018867488764,105.39992392206184,196991.12843643516,4,73,0
hip-hop,0.8498262110001426,0.7135113446543504,D#,-14.099567359935335,minor,0.19387846458108157,0.3567408092145214,0.0750337883991709,0.197289559629011,0.5951340371346955,114.80218717278188,237911.82470623366,4,90,1
hip-hop,0.739648749613414,0.6349307600713474,F#,-23.226819636501414,minor,0.28986618916450724,0.14602638758470232,0.07784251760267476,0.16616637643884652,0.44700129909821845,120.9179610295328,187784.81997967357,4,83,1
pop,0.5891353550483523,0.764552682089059,A#,-12.608472173775215,major,0.1655923919703983,0.22874400576131945,0.2737470656099704,0.1757296195743021,0.34514916873455165,133.91229699874233,165167.5855436663,4,83,1
edm,0.6010951048780026,0.7442252529422209,D#,-19.49582900320964,minor,0.04844706660495607,0.4597210734411319,0.10138716071741538,0.15252158383293957,0.48405989213251055,125.21275497668667,192238.64701072182,4,100,1
rock,0.550484642250755,0.4624770328694682,F#,-13.649701141316653,major,0.09705598274113647,0.32000899374766184,0.008737512906938907,0.15103362798468437,0.5774763376967579,148.43701020575983,239294.04614229233,4,84,1
pop,0.819345330323063,0.5148975409407979,A#,-24.60950706236311,minor,0.1234292175127625,0.4095535497972461,0.03551040919124497,0.06531866625654283,0.5084385195848279,113.93979442646503,257855.49553439164,4,69,0
hip-hop,0.6172552881528625,0.44960178049794125,G#,-13.824503055305323,major,0.10437962819884157,0.052480517963193446,0.08804056534021808,0.4335591320222112,0.5620958730121003,84.36904037165274,178666.79223964384,4,76,1
indie,0.7094954351095853,0.8258428403737218,G#,-17.9750902554166,major,0.06247429593529103,0.4317023004406526,0.010480760693069125,0.15518881867455536,0.40957954904609556,111.09785155527953,262962.17013474717,4,69,0
hip-hop,0.3257832445537152,0.8779484893965389,D,-1.1486214353185744,major,0.20812024429126352,0.6578498003482118,0.08972013765001594,0.29557649310459516,0.7025617535186058,149.04662142335474,223280.2060005088,4,80,1
pop,0.7487732119624843,0.6496838046479779,G,-7.557015284824601,major,0.4702348558915031,0.37436745510809605,0.022571540571195356,0.056079774043796764,0.557687074831283,157.7486972740864,344467.40177524707,4,73,0
rock,0.6967030012398,0.5524405596070354,D#,-24.214991562281345,major,0.13771062734787898,0.050734610944203395,0.088956214816079,0.31906174072211047,0.6246872335563817,148.71514033373498,228248.47462585286,4,75,0
country,0.4244191080532944,0.7256862344574512,A#,-10.680343689272153,major,0.13495818400856308,0.3699907956835287,0.032238664544836176,0.03399350601147049,0.4245571264218351,177.6969139553442,231749.70498787327,4,74,0
hip-hop,0.7568916387953717,0.47401562591397456,D#,-5.520524494793968,major,0.10810261285843653,0.35071972074192487,0.045324945332150944,0.27060181565808966,0.38730461273125444,101.80955219068584,161164.06477320724,4,88,1
r&b,0.6487021444875116,0.7464937747174061,E,-14.329921551886338,major,0.2683469347646369,0.23237585107832215,0.05328248078753567,0.012638179769778596,0.8511694011194064,162.4733207764962,231963.6389104393,4,89,1
r&b,0.67961574262911,0.6770066412686403,G#,-0.5179071492435661,major,0.1311744780292191,0.23444761309180207,0.028413716202876513,0.5374973869038455,0.5009036673549504,148.8954357270468,171957.01322171462,4,76,1
hip-hop,0.5191554119185215,0.8587118474355979,B,-6.132294332572471,major,0.04381869974208164,0.20076498628293749,0.0590248142819131,0.11320003538301356,0.6476492102132322,120.85134571589211,165815.92206458282,4,86,1
r&b,0.653764746466474,0.2230109081110399,A#,-20.164750540828145,major,0.013166122789302688,0.36496332893120165,0.10537690264578244,0.4309655445174972,0.44527631027780973,58.4781674832523,282926.1671039575,4,56,0
hip-hop,0.31751494734651853,0.44702751650772315,G#,-10.029300194816754,minor,0.3172003427658326,0.25780174744604656,0.08945545416770471,0.3680912809948051,0.2636763119299035,114.40727947434334,120150.10370357336,4,79,1
edm,0.43652304416849186,0.4100399495141698,F#,-23.180868140734045,major,0.3247372937809017,0.31689118964913954,0.04451837332704811,0.12165489468258753,0.6174673111885016,120.69483112055578,320371.0971635331,4,61,0
edm,0.8601989465533608,0.7072475458429648,A#,-23.432834289483846,major,0.5761955069832709,0.11797643521087589,0.09973092306428395,0.1261047220834014,0.5407777243103091,86.91006957251057,177131.2730641587,4,68,0
rock,0.503323378096221,0.22340256507465342,D#,-5.88499845230265,minor,0.176658315095907,0.10316964286025278,0.058196804076515646,0.125155933089546,0.3422793192309581,118.9878857570279,214551.60307968446,4,73,0
pop,0.5434852189518958,0.3168614843724398,A,-12.257225306816894,major,0.02718575982839479,0.5870360664650559,0.026354404007853674,0.2368351242805729,0.5542651435575542,119.58485022247137,166465.22322221752,4,61,0
latin,0.754756895524256,0.20136378980745964,C,-15.161098885106181,minor,0.13078348586961697,0.05498108047129431,0.08214531485901627,0.04506007370401936,0.6483271964226428,130.11918896077722,269474.06238662114,4,86,1
hip-hop,0.6718227251055399,0.5666693235141271,E,-3.6801056022957503,major,0.12769968513468485,0.06604765905234043,0.18884069348274513,0.14444287441473622,0.5581688311892122,94.66840612320289,299527.485288622,4,86,1
pop,0.7280659782438732,0.21008423079434277,C,-23.918391292338057,minor,0.05850684920654405,0.28714844132730855,0.11909302699991114,0.020597789914365516,0.6477631557478225,115.5121439996379,60000.0,4,79,1
pop,0.9041312220856802,0.7771754737553846,A#,-24.887169806352418,major,0.17275020689750445,0.13345347815119574,0.028069998365580013,0.13057971733760368,0.4039434785596256,95.59174347641894,206309.58788795632,4,90,1
edm,0.6724236523917403,0.14812509406725488,C,-18.12622001330801,major,0.16840289402507846,0.13575917505239923,0.01731106594342612,0.2195767156031019,0.4760988676831705,120.98562767784514,160270.91390517377,4,78,1
r&b,0.5230405613801525,0.4403676873629552,F#,-19.750896295262017,major,0.18735773336148748,0.22433943843249834,0.020636557420135117,0.17713107130243633,0.723534267549137,85.40188768939859,178997.5132756533,4,71,0
pop,0.4499303168392978,0.44300384266085535,E,-13.520182402881856,minor,0.030707088599159438,0.623905933629808,0.01046614202515584,0.4607409207298903,0.38933393495457713,111.20033813487272,175266.87022272462,4,66,0
rock,0.4155874925316738,0.5036838684579202,F,-24.907339600833332,major,0.2549757202179653,0.13595084107334102,0.09831520688548046,0.29002490009841553,0.8595552870871352,129.73955456380597,99160.42470365558,4,65,0
hip-hop,0.6788855421773228,0.831424881030323,C,-1.9063378820995887,major,0.009799097820988173,0.5458711179298057,0.0617610805420039,0.17922626787925425,0.21325425087938996,106.63475374685518,122321.66020084066,4,86,1
edm,0.4567816087373066,0.9173768844744369,A,-4.089106531760589,major,0.04626577963876192,0.14945088771355958,0.10092062638107949,0.29162788317820265,0.5794513315637263,117.7114409075076,204556.53308756213,4,98,1
pop,0.7059967847572596,0.6948324562435009,B,-20.922403539790427,major,0.08926378263866515,0.11901137493507448,0.1887280647758118,0.12392842219490062,0.9016627150508134,122.6260121360996,358878.49225529423,4,83,1
r&b,0.3210707196623692,0.6416460111012833,D,-9.501644545139598,major,0.028456179594060202,0.175433843444126,0.18882232814482613,0.21931806348992564,0.12331328644004431,145.89741259810555,201110.73816168273,4,59,0
hip-hop,0.5870765741113576,0.7166600975447032,F,-17.018974724748894,minor,0.052385544321827085,0.4961934718693929,0.23120499739440828,0.19799204426772843,0.6374332999057887,122.81097153623763,170156.1169372109,4,77,1
classical,0.7251288450829073,0.5823934424197165,G,-4.570700217968408,minor,0.11337674986676077,0.12337729759444985,0.021207422701996975,0.331196493723111,0.6257474103688242,113.7225687453315,235462.98113550988,4,92,1
pop,0.886973019444547,0.4180792653457629,F#,-3.097643006925754,major,0.01741922057046103,0.1265953475061654,0.08481949833130016,0.06966059452954144,0.6181942958737662,130.3864947630426,290952.5178974683,4,82,1
hip-hop,0.961013101059541,0.7320398398948855,G#,-10.02979553182759,major,0.03193952254346176,0.05948877910953279,0.2695660692906851,0.12630518954466532,0.6641600817531895,136.1742910369778,264001.8401093355,4,81,1
pop,0.8052039451207659,0.5301609605663333,A,-2.628463321830619,major,0.2595974997623383,0.3300559443125304,0.03189032723932361,0.16455326678168822,0.5632906800568716,97.60666788893168,277742.7791003213,4,89,1
classical,0.5762346809925596,0.48681910661342825,C,-17.61423034578853,major,0.020799068911841256,0.3767472897495326,0.06801065679237751,0.21897728049244528,0.2283391195089752,99.0702179260516,273527.05614524154,4,61,0
indie,0.7949813365975315,0.40852755962149606,F,-16.177876534265714,major,0.2621247340845522,0.29790984056326064,0.07832553211081708,0.390342875875127,0.3530095458782126,124.63755427352447,211727.6196717905,4,64,0
hip-hop,0.5117133603992712,0.43671248623130526,G#,-23.35504241266197,minor,0.07153111037549952,0.08359965747323794,0.050174464064536684,0.1924919421192514,0.7160798874833837,151.06805174781329,178560.14730641298,4,71,0
edm,0.5114766648342094,0.8744629794504171,D,-15.700099646681274,major,0.20591006722219354,0.1183587906277947,0.021503139956473225,0.1052593640829201,0.5754279550123592,114.84123463729924,164298.40193055331,4,84,1
latin,0.4693972975241384,0.34736996160288025,E,-4.234139357582183,minor,0.19973937075708798,0.1258509902515735,0.013185121873238559,0.05760376629929558,0.39709187840096677,143.7822404268069,128853.8131999686,4,67,0
edm,0.7596063332160292,0.6050341130275483,D#,-18.801129330757952,minor,0.08100120018343411,0.1882402503043606,0.1969943660285399,0.3262313821392482,0.41681219170468975,149.26412614914983,189381.95972423907,4,72,0
rock,0.5024092923127437,0.5789226923958195,F,-6.273079640924518,minor,0.006758689881938644,0.5254900383067777,0.20645247886948323,0.20925484353414214,0.4912808451338341,151.69274638181733,219002.67874166515,3,65,0
hip-hop,0.5300750273988646,0.808927150052164,G,-9.187863351624639,major,0.03789265461010351,0.10296204284933838,0.1626477389472637,0.2531318716320064,0.4595846025957765,89.60481655907704,249329.63960029604,4,96,1
pop,0.679408391918621,0.7625875069526291,F#,-21.644982263390308,major,0.21608259351991396,0.21997803060111973,0.04605687804958588,0.4224945371313885,0.3351008277977727,152.9199551207634,180122.06480375407,4,92,1
indie,0.75414853530352,0.5962388219540682,F#,-13.175381338516063,major,0.1346978539662209,0.15444051044370344,0.039438821118157254,0.19425379975571028,0.7115671749415579,150.56925862981188,237173.1484385191,4,82,1
indie,0.6841422811017797,0.5716289863982783,A#,-21.333547937257002,major,0.1386446736115282,0.23618688228352816,0.04417221178532901,0.0677737080386916,0.6335912598332712,135.53939919756405,220285.20949711083,4,74,0
edm,0.5895770419515183,0.5435009741156646,A#,-20.135728517637144,minor,0.22143457973568045,0.16010672893832165,0.13904073610522313,0.20961017742817425,0.5114294150779278,115.08904713546205,207864.01836280603,4,65,0
hip-hop,0.638927408387684,0.4458428309406201,D#,-18.517124999512994,major,0.05251595970293072,0.4657191970715797,0.0789852278505723,0.13194519586658474,0.599103339865859,119.30678777989053,223089.20584596056,4,90,1
hip-hop,0.6284937384612234,0.3196388816966825,E,-4.408852927194857,minor,0.0395425190755391,0.11593892658857298,0.005981915337117146,0.13881230219167529,0.33254700943309773,127.28070451426704,287077.8007744276,4,85,1
r&b,0.6571980563869454,0.35519637326972425,C,-5.081122399627951,major,0.08459025273766835,0.33823660239903053,0.05681215689346293,0.2294027181480335,0.6228580207860627,135.31302899498604,270565.13420469913,4,86,1
indie,0.7733493437435451,0.8098651547097037,F,-3.599882153611116,major,0.01700028871151588,0.2983124660864248,0.1336956874984637,0.22603113542810138,0.5522357264538768,98.20674257012962,167110.70451845147,4,70,0
indie,0.6561540301568036,0.556298623688409,G,-19.01590777769771,major,0.12590245487316087,0.33308077948009873,0.01900689794449112,0.25892699656727336,0.5683093770548767,96.30778107777274,224545.61133201807,4,51,0
latin,0.6566147624358574,0.5329890019432172,D#,-7.505647844166017,minor,0.41254679102046876,0.09262137651472904,0.1293625034838682,0.18461154410036243,0.7366597157589779,155.2619750939224,226850.02374552022,4,67,0
edm,0.6960920157316459,0.3066631049198481,F#,-7.9501527500271685,major,0.14821651353717072,0.307474357837548,0.08567030186130566,0.21143672514604328,0.4470882954406912,135.49505888612998,164346.80886507474,4,71,0
pop,0.6586986819543972,0.7420993224933781,C,-19.194203976549137,minor,0.2954650834641111,0.33368269416581625,0.2145238415961774,0.06692564883390477,0.27165718703493,120.81458920521946,210351.32922800787,4,91,1
pop,0.7430365198083221,0.3686361396215149,E,-23.05890201451982,minor,0.0645404662621744,0.25436555396946553,0.3649422737698832,0.06520919177246336,0.5863820876645204,122.18979216033215,245902.40461233575,4,77,1
indie,0.4596668601885655,0.8316069088806897,E,-17.532157759648086,minor,0.17355093117392917,0.5099475163831035,0.006740222620532238,0.22074966442316812,0.547157425845157,142.60388684835104,274762.1276659396,4,66,0
edm,0.5007758352232711,0.3231359878555484,D#,-14.702293496496461,minor,0.3843893922542904,0.15073445736817642,0.07749346473092318,0.24195273123091193,0.6854487988745508,122.9844148351367,220986.54238627106,4,70,0
pop,0.14145332491822893,0.2109386075011279,F,-3.4794927011552694,major,0.20933758845238806,0.09701127183382705,0.0327785228248692,0.15697899599240228,0.7423538896443119,85.097381287225,341004.6403438651,4,81,1
pop,0.44336335389682147,0.49337355624118684,F,-1.733717687364063,major,0.06917791337769678,0.17800543764094534,0.03338758697410742,0.2379718570644722,0.6557658093931352,147.9092428287815,115576.30266826763,4,90,1
edm,0.786709779647145,0.5017625906853507,D,-16.40319265736391,major,0.13773497410826313,0.3243101561134623,0.08434503595200826,0.29428960619085404,0.3299785855703821,174.82377751553832,221074.09909254295,4,65,0
pop,0.6810262845082663,0.7364688836388426,G#,-1.920886887016625,major,0.13894746096839522,0.23193813259478643,0.14469314220218005,0.06609673130650404,0.4471411598688655,129.17695514481224,306310.4086157392,5,80,1
